,SigC800,SigBr730,EpsC800,EpsBr730,density,density_err
1350,0.64896,0.66131,0.45342,2.49133,871.285,0.92
1351,0.39320,0.45180,0.75538,1.91336,1401.14,1.2
1352,0.44991,0.56893,0.42435,1.05046,1249.72,1.4
1353,0.63009,0.21769,0.85742,2.59761,1057.62,1.5
1354,0.51664,0.73621,0.05071,1.77246,574.008,0.59
1355,0.26088,0.39362,0.72875,2.31900,1389.42,10.8507
1356,0.19859,0.62846,0.96050,2.13280,1021.22,1.2
1357,0.54283,0.41678,0.29008,1.71059,1355.08,1.1
1358,0.72923,0.52078,0.61804,2.90887,753.185,1.5
1359,0.30941,0.31767,0.19265,1.48727,1370.24,1.4
1360,0.32695,0.53958,0.81423,2.39777,1335.91,0.67
1361,0.73213,0.33217,0.39076,1.94437,660.294,2.1
1362,0.54587,0.63865,0.70114,2.67384,990.432,0.41
1363,0.21511,0.43988,0.03264,1.22105,1365.61,0.45
1364,0.22547,0.72171,0.27944,1.28419,605.024,2.1
1365,0.49470,0.37482,0.95557,2.86265,1406.39,0.68
1366,0.60859,0.54582,0.13629,1.50617,1241.15,0.36
1367,0.41377,0.20750,0.56744,2.08402,1383.57,0.54
1368,0.39543,0.67690,0.25149,2.94031,819.714,0.44
1369,0.66468,0.47166,0.55536,1.39328,985.068,1.8
1370,0.47608,0.50906,0.35277,2.22627,1379.17,0.92
1371,0.28126,0.29521,0.90161,1.67961,1373.76,1.3
1372,0.15928,0.58058,0.66609,1.86591,1232.85,1.4
1373,0.56445,0.24008,0.10956,2.28800,1342.97,1.1
1374,0.67601,0.68770,0.79856,1.08192,687.637,8.80234
1375,0.34524,0.33867,0.48706,2.50364,1387.1,1.3
1376,0.35292,0.60849,0.05615,2.09686,1131.01,1.1
1377,0.68837,0.26373,0.73517,1.55020,790.562,2.8
1378,0.57433,0.70704,0.41798,2.81874,733.591,0.17
1379,0.16447,0.37089,0.85197,1.27171,1366.34,1.6
1380,0.29496,0.65325,0.59370,1.21033,887.757,10.8463
1381,0.48509,0.44375,0.16733,2.63205,1404.45,0.55
1382,0.67091,0.47684,0.98577,1.98652,914.939,1.9
1383,0.40637,0.27587,0.31443,2.40861,1385.6,0.87
1384,0.42498,0.74534,0.87153,2.55323,571.82,0.8
1385,0.61512,0.40275,0.31790,1.10044,1217.25,1.7
1386,0.50342,0.57805,0.52898,2.26936,1251.23,1.6
1387,0.23887,0.22682,0.22032,1.81596,1367.32,0.61
1388,0.22059,0.51165,0.45973,1.62775,1352.9,1.5
1389,0.55604,0.30854,0.76070,2.20560,1318.63,1.3
1390,0.74420,0.61933,0.08617,1.41358,850.097,10.858
1391,0.33433,0.40764,0.63217,2.99204,1410.09,0.59
1392,0.30434,0.63060,0.37424,1.89305,1042.5,0.65
1393,0.71948,0.43183,0.92215,2.43959,689.213,1.8
1394,0.53030,0.53152,0.23099,1.17889,1307.79,1.3
1395,0.19075,0.32411,0.53388,2.72604,1384.61,1.5
1396,0.24982,0.55388,0.78834,2.78728,1301.76,1.4
1397,0.51027,0.21556,0.47777,1.36568,1363.8,1.2
1398,0.62124,0.72977,0.67534,2.00342,608.353,0.87
1399,0.43637,0.38287,0.11980,1.58121,1375.92,11.785
1400,0.37996,0.49993,0.69197,1.44512,1366.68,1.3
1401,0.64041,0.28608,0.02254,2.89803,1338.98,0.49
1402,0.45357,0.66777,0.82435,1.72131,833.356,1.5
1403,0.26870,0.46253,0.39989,2.17459,1393.92,0.73
1404,0.17183,0.69683,0.15671,2.36291,706.56,1.4
1405,0.58697,0.34780,0.58879,1.78493,1259.25,0.96
1406,0.70027,0.58970,0.25808,2.58477,1005.56,13
1407,0.36072,0.24921,0.93519,1.00643,1382.12,1.3
1408,0.35761,0.62447,0.13967,2.74109,1050.9,0.73
1409,0.70243,0.41936,0.56407,1.16263,773.652,3.7
1410,0.58839,0.52592,0.28276,2.45659,1296.89,0.74
1411,0.16916,0.31220,0.95224,1.87874,1373.87,0.95
1412,0.27153,0.56372,0.70541,1.56500,1253.2,10.528
1413,0.45228,0.22310,0.02836,2.01840,1371.17,1.2
1414,0.63810,0.74014,0.81857,1.35143,571.472,1.6
1415,0.38292,0.39097,0.38642,2.80422,1401.14,0.65
1416,0.43904,0.48876,0.79428,2.15960,1405.3,0.78
1417,0.61981,0.28148,0.49134,1.73751,1155.55,1.9
1418,0.50812,0.65604,0.66175,2.88109,912.895,0.42
1419,0.25294,0.45741,0.11389,1.45937,1369.52,0.74
1420,0.18778,0.70432,0.34939,1.02270,671.563,9.04923
1421,0.53260,0.35730,0.90499,2.56973,1366.69,1.5
1422,0.72077,0.59664,0.24817,1.79925,852.721,2.2
1423,0.30152,0.25819,0.55868,2.34591,1378.8,1.5
1424,0.33716,0.58645,0.45010,1.25740,1184.07,1.1
1425,0.74292,0.23508,0.75870,2.83574,537.842,5.2
1426,0.55373,0.68552,0.08812,1.53394,744.136,1.2
1427,0.22356,0.34280,0.64181,2.11191,1379.86,0.68
1428,0.23577,0.67915,0.89239,2.42555,820.176,0.5
1429,0.50559,0.46760,0.34645,1.97227,1383.86,0.83
1430,0.61655,0.50326,0.50048,2.64703,1231.15,0.95
1431,0.42231,0.30028,0.19945,1.19412,1374.39,1.4
1432,0.40339,0.71597,0.62238,1.83021,639.958,6.31563
1433,0.67322,0.37969,0.18832,2.25242,1105.43,1.1
1434,0.48638,0.54813,0.96477,1.11664,1311.99,0.97
1435,0.29214,0.20324,0.28580,2.53824,1371.46,1.2
1436,0.16714,0.53720,0.05402,2.97505,1349.21,1.7
1437,0.57290,0.33637,0.72543,1.42790,1279.48,11.3193
1438,0.68622,0.64432,0.42773,2.19056,892.653,1.1
1439,0.35604,0.43495,0.85405,1.64402,1388.89,1.2
1440,0.34264,0.51786,0.67201,1.23823,1340.76,1.1
1441,0.67750,0.30414,0.12311,2.65983,1129.86,16.4685
1442,0.56640,0.61641,0.78496,1.95960,1112.1,1.1
1443,0.15595,0.41130,0.48115,2.38181,1391.26,0.65
1444,0.28473,0.74819,0.22666,2.06995,549.578,1.6
1445,0.47428,0.39903,0.53822,1.52342,1384.85,0.63
1446,0.66303,0.57178,0.36996,2.84662,1134.62,0.93
1447,0.39790,0.23115,0.92643,1.29947,1392.46,0.47
1448,0.41710,0.64691,0.26241,1.66237,911.479,1.4
1449,0.60665,0.44828,0.93085,2.24034,1198.63,0.81
1450,0.49320,0.47963,0.16098,1.37799,1362.67,1.4
1451,0.22806,0.27235,0.58452,2.95633,1380.11,0.5
1452,0.21266,0.60577,0.82767,2.51765,1113.41,0.44
1453,0.54752,0.26732,0.39657,1.06474,1331.65,1.5
1454,0.73392,0.71345,0.69534,2.30396,588.414,0.9
1455,0.32347,0.36643,0.01915,1.85068,1375.71,1.2
1456,0.31289,0.69358,0.98915,2.75268,757.697,2.1
1457,0.72743,0.35085,0.31105,1.33096,715.415,3.6
1458,0.54118,0.59450,0.59702,2.03899,1185.02,3.9
1459,0.20105,0.24314,0.16401,1.61691,1369.7,0.67
1460,0.25827,0.49520,0.42225,1.92864,1376.36,0.79
1461,0.51813,0.29223,0.84770,2.47531,1374.44,11.1338
1462,0.63203,0.67109,0.06048,1.14428,797.653,0.44
1463,0.44658,0.45954,0.73083,2.69131,1425.36,1.3
1464,0.39075,0.55726,0.08189,2.33502,1306.7,6.2
1465,0.65062,0.21237,0.63645,1.75717,990.481,1.3
1466,0.46202,0.72510,0.45539,2.61168,670.403,0.62
1467,0.27656,0.38882,0.76503,1.03322,1366.34,1.3
1468,0.18272,0.63520,0.52561,1.47204,969.813,6.9
1469,0.59727,0.42582,0.22371,2.92483,1326.8,0.7
1470,0.70881,0.52807,0.86820,1.69341,758.393,1.9
1471,0.36867,0.32723,0.32122,2.14681,1381.25,0.75
1472,0.37238,0.57525,0.90943,1.77959,1275.41,2.1
1473,0.70725,0.22822,0.36062,2.32625,785.238,3.6
1474,0.59409,0.74257,0.54754,1.05774,555.399,0.65
1475,0.18364,0.40411,0.24364,2.60476,1393.34,1.1
1476,0.27583,0.61777,0.49432,2.91612,1077.58,0.52
1477,0.46537,0.41048,0.80579,1.49440,1393.64,0.74
1478,0.65207,0.51005,0.10230,2.13995,1256.84,10.8566
1479,0.38694,0.31141,0.65886,1.71786,1387.65,0.82
1480,0.44331,0.70998,0.04046,1.32421,651.104,1.2
1481,0.63287,0.36936,0.70899,2.77700,1101.35,1.5
1482,0.52205,0.61139,0.38294,1.60809,1134.1,0.69
1483,0.25691,0.26224,0.80638,2.06149,1375.19,1.3
1484,0.20252,0.47827,0.57470,2.49968,1399.69,1.2
1485,0.53739,0.27317,0.14351,1.92183,1357.35,0.83
1486,0.72642,0.65472,0.94831,2.71386,760.853,0.57
1487,0.31597,0.44101,0.27222,1.13540,1365.09,1.3
1488,0.32267,0.66601,0.72150,2.23340,864.158,2.1
1489,0.73722,0.46517,0.04348,1.68686,1131.45,1.6
1490,0.54892,0.49813,0.86468,2.94758,1368.03,0.24
1491,0.20879,0.28875,0.43158,1.40043,1369.98,1.3
1492,0.23175,0.58724,0.18484,1.08918,1177.61,1.4
1493,0.49161,0.25094,0.61019,2.51078,1385.12,1.6
1494,0.60346,0.69440,0.29790,1.87306,715.957,1.2
1495,0.41801,0.34949,0.96834,2.29527,1406.18,1.1
1496,0.39942,0.53315,0.33486,2.68232,1357.17,9.92288
1497,0.65929,0.32161,0.88951,1.22941,922.08,2.4
1498,0.47332,0.63226,0.20242,2.40614,1007.84,0.49
1499,0.28787,0.42929,0.51198,1.95286,1386.98,0.24
1500,0.15270,0.73237,0.74756,1.51453,575.11,1.5
1501,0.56725,0.38101,0.44557,2.09251,1320.03,0.44
1502,0.68143,0.55644,0.64625,1.29267,883.256,11.1113
1503,0.34129,0.21373,0.09935,2.87101,1373.7,1.3
1504,0.34753,0.73451,0.40723,2.27674,589.414,1.6
1505,0.69236,0.39606,0.83172,1.82346,791.95,1.8
1506,0.58095,0.56719,0.01519,2.56074,1268.71,5.1
1507,0.16171,0.22016,0.68459,1.10783,1364.96,1.4
1508,0.29776,0.51811,0.94292,1.42109,1344.13,1.3
1509,0.47851,0.31947,0.26578,2.99943,1388.66,1.1
1510,0.66696,0.62583,0.58106,1.63514,878.339,0.78
1511,0.41179,0.41854,0.14901,2.21311,1391.42,0.6
1512,0.43008,0.60227,0.54123,2.82697,1138.43,0.83
1513,0.61084,0.25310,0.23837,1.27982,1235.66,1.7
1514,0.49710,0.70085,0.91481,2.10500,711.181,2.4
1515,0.24193,0.36023,0.36686,1.55846,1370.84,12.2375
1516,0.21750,0.66385,0.12752,1.99463,830.199,0.27
1517,0.56233,0.45014,0.68303,2.41684,1339.12,0.49
1518,0.74844,0.48740,0.47004,1.21858,601.186,0.57
1519,0.32920,0.28230,0.78064,2.64018,1388.88,0.19
1520,0.30712,0.50619,0.21260,1.72869,1361.45,10.8326
1521,0.71288,0.29681,0.52129,2.18209,703.248,2.9
1522,0.52633,0.67406,0.32563,1.45263,800.685,0.94
1523,0.19615,0.47322,0.87923,2.90542,1413.65,1.2
1524,0.24438,0.68634,0.62483,2.59227,799.775,0.66
1525,0.51420,0.34144,0.07880,1.01381,1359.4,1.5
1526,0.62780,0.57918,0.76804,2.37029,1158.2,0.11
1527,0.43356,0.24289,0.46710,1.79244,1384.1,0.81
1528,0.37689,0.64139,0.84425,1.18712,954.977,1.4
1529,0.64671,0.43843,0.41028,2.73415,1140.47,2.4
1530,0.45783,0.54228,0.74290,1.90118,1335.59,10.8475
1531,0.26359,0.33074,0.06384,2.44784,1380.64,1.4
1532,0.17698,0.54731,0.30709,2.01152,1306.08,1.5
1533,0.58275,0.20460,0.97840,1.58943,1232.36,0.81
1534,0.69401,0.72324,0.17468,2.79553,651.099,0.27
1535,0.36383,0.37188,0.60108,1.37381,1377.82,0.99
1536,0.36416,0.54648,0.24685,1.12673,1293.87,0.8
1537,0.69434,0.20603,0.54875,2.70471,784.887,1.9
1538,0.58353,0.72294,0.35932,1.91072,624.165,0.63
1539,0.17776,0.37386,0.90631,2.48906,1385.65,0.53
1540,0.26291,0.64176,0.65948,2.05233,969.524,0.64
1541,0.45715,0.43651,0.10493,1.59942,1376.54,11.333
1542,0.64620,0.54319,0.80326,2.76638,1131.83,0.95
1543,0.37637,0.32936,0.49361,1.31310,1377.39,1.5
1544,0.43279,0.68704,0.80960,1.70749,749.245,1.2
1545,0.62702,0.34013,0.38415,2.12909,1170.04,1.1
1546,0.51386,0.57934,0.70769,1.48549,1217.37,0.95
1547,0.24404,0.24105,0.03733,2.90770,1375.87,0.58
1548,0.19668,0.50595,0.27283,2.59390,1389.46,0.77
1549,0.52686,0.29859,0.95093,1.04736,1357.61,0.43
1550,0.71355,0.67329,0.14098,2.31783,747.164,0.71
1551,0.30779,0.47447,0.57399,1.77068,1381.51,0.93
1552,0.32855,0.66200,0.43479,2.85990,889.247,0.59
1553,0.74779,0.45030,0.86589,1.28205,558.247,9.28638
1554,0.56183,0.48609,0.04219,2.08384,1375.32,0.87
1555,0.21700,0.28300,0.71837,1.50538,1370.68,0.93
1556,0.24231,0.60351,0.96896,1.94224,1147.33,0.33
1557,0.49749,0.25233,0.30052,2.39503,1375.21,0.83
1558,0.61168,0.70263,0.60766,1.22025,690.23,1.9
1559,0.43092,0.35999,0.18413,2.67365,1390.12,0.85
1560,0.41230,0.52009,0.51519,2.28636,1373.46,0.31
1561,0.66747,0.31917,0.20363,1.86464,1087.33,1.5
1562,0.47916,0.62727,0.88821,2.50040,1047.55,0.84
1563,0.29840,0.41770,0.33174,1.07831,1363.93,11.4549
1564,0.16088,0.73313,0.09997,1.39201,573.612,9.71661
1565,0.58012,0.39697,0.64887,2.93867,1301.99,0.7
1566,0.69196,0.56528,0.44305,1.67600,903.726,2.1
1567,0.34713,0.22054,0.74686,2.22303,1380.98,0.98
1568,0.34165,0.73100,0.68733,2.62981,658.008,0.34
1569,0.68179,0.38191,0.01593,1.20772,1307.29,1.7
1570,0.56804,0.55453,0.83090,2.40793,1254.11,0.8
1571,0.15349,0.21409,0.40458,1.98621,1367.46,0.59
1572,0.28719,0.53514,0.15010,1.54759,1319.22,0.83
1573,0.47264,0.32130,0.58415,2.09462,1390.82,0.41
1574,0.65874,0.63371,0.26277,1.27139,895.057,1.8
1575,0.39888,0.42845,0.94174,2.81806,1422.97,0.9
1576,0.41721,0.58848,0.36960,2.20445,1202.62,0.88
1577,0.60266,0.25017,0.91554,1.62599,1167.59,1.4
1578,0.49126,0.69618,0.23754,2.98832,766.307,0.39
1579,0.23140,0.34926,0.53858,1.41047,1368.56,12.5379
1580,0.20932,0.66416,0.78173,1.09867,838.736,1.6
1581,0.54945,0.46534,0.47313,2.55207,1369.65,0.71
1582,0.73791,0.49682,0.68003,1.81284,644.532,1.5
1583,0.32336,0.28946,0.12635,2.26563,1377.82,0.82
1584,0.31534,0.47804,0.88197,1.36490,1369.3,0.84
1585,0.72579,0.27494,0.32637,2.78711,708.101,3.1
1586,0.53690,0.65395,0.52046,1.57906,888.984,1.3
1587,0.20203,0.44225,0.20995,2.00066,1385.73,1.6
1588,0.25729,0.71069,0.46819,2.43942,711.624,0.49
1589,0.52243,0.36805,0.77113,1.89227,1370.63,1.2
1590,0.63368,0.61157,0.07580,2.72328,1086.55,0.97
1591,0.44412,0.26039,0.62365,1.17674,1388.54,1.3
1592,0.38742,0.61813,0.06658,1.78134,1095.84,0.56
1593,0.65255,0.40857,0.74364,2.35967,1015.64,11.0538
1594,0.46601,0.51095,0.40945,1.00515,1345.85,0.96
1595,0.27646,0.31004,0.84160,2.58312,1383.22,0.47
1596,0.18283,0.57441,0.60216,2.89480,1249.8,1.3
1597,0.59327,0.22966,0.17777,1.44152,1291.73,0.9
1598,0.70688,0.74227,0.97540,2.17293,557.788,1.2
1599,0.37202,0.40610,0.30591,1.72002,1380.73,0.87
1600,0.36818,0.63503,0.95537,2.35287,1003.14,0.99
1601,0.70832,0.42766,0.28406,1.80572,872.166,2.1
1602,0.59662,0.52737,0.56285,2.57424,1256.38,0.55
1603,0.18206,0.32854,0.13645,1.02770,1365.74,1.2
1604,0.27740,0.55804,0.38712,1.46584,1269.62,1.9
1605,0.46285,0.21112,0.82109,2.88805,1395.82,0.96
1606,0.65101,0.72534,0.02574,1.74252,600.948,1.2
1607,0.39114,0.38704,0.70480,2.16412,1396.83,0.57
1608,0.44723,0.49549,0.11702,2.80947,1405.97,1.1
1609,0.63268,0.29025,0.66305,1.35619,1075.91,1.9
1610,0.51864,0.67193,0.49012,2.02512,853.421,0.7
1611,0.25878,0.45811,0.79107,1.57220,1374.84,1.4
1612,0.20065,0.69267,0.55938,1.88350,717.584,1.6
1613,0.54078,0.35223,0.25069,2.46184,1361.95,1.8
1614,0.72660,0.59413,0.90238,1.16983,656.652,2.8
1615,0.31206,0.24506,0.34878,2.74780,1379.24,1.6
1616,0.32425,0.60433,0.64494,1.64853,1144.61,0.93
1617,0.73470,0.26816,0.08942,2.19556,935.492,2.6
1618,0.54785,0.71148,0.75749,1.43485,674.205,0.83
1619,0.21299,0.36673,0.44689,2.98151,1393.8,0.4
1620,0.22754,0.64883,0.20014,2.54325,939.098,0.72
1621,0.49268,0.44790,0.50300,1.12116,1368.8,1.4
1622,0.60598,0.48101,0.34384,2.25889,1274.83,1.4
1623,0.41643,0.27144,0.89178,1.83717,1397.15,1.1
1624,0.39755,0.74950,0.28893,1.20084,520.343,8.74802
1625,0.66269,0.39832,0.96607,2.65424,939.068,1.9
1626,0.47351,0.57362,0.18710,1.97752,1226.75,0.81
1627,0.28396,0.23099,0.61916,2.43031,1375.2,2.2
1628,0.15661,0.51607,0.85475,2.11911,1363.1,0.65
1629,0.56706,0.30438,0.43026,1.54065,1306.07,0.5
1630,0.67803,0.61516,0.72281,2.84050,968.022,0.62
1631,0.34317,0.41208,0.05342,1.26265,1367.7,1.1
1632,0.35555,0.53542,0.48379,1.85593,1330.67,2.1
1633,0.68572,0.33660,0.78578,2.30872,817.145,1.5
1634,0.57228,0.64309,0.12238,1.07145,933.145,0.98
1635,0.16651,0.43572,0.66928,2.52485,1399.74,0.96
1636,0.29295,0.71728,0.92761,2.96109,692.951,0.53
1637,0.48719,0.37898,0.37297,1.38324,1375,0.73
1638,0.67360,0.54998,0.53512,2.24754,986.613,1.5
1639,0.40377,0.20306,0.22556,1.66908,1371.42,0.99
1640,0.42294,0.68106,0.58716,1.30643,772.229,1.7
1641,0.61718,0.46723,0.16180,2.85309,1321.77,0.73
1642,0.50607,0.50463,0.93012,1.52793,1366.42,0.86
1643,0.23625,0.29938,0.25968,2.07496,1375.14,1.2
1644,0.22319,0.58500,0.02034,2.38828,1217.41,1.9
1645,0.55336,0.23593,0.69835,1.96656,1315.96,1.3
1646,0.74210,0.68353,0.39347,2.66483,659.991,0.73
1647,0.33634,0.34311,0.82657,1.24274,1376.91,1.1
1648,0.30232,0.70342,0.16665,2.15352,681.903,8.40088
1649,0.72156,0.35867,0.59784,1.70061,667.858,1.9
1650,0.53296,0.59628,0.31032,2.93008,1171.84,1.1
1651,0.18814,0.26010,0.98642,1.47681,1369.88,1.2
1652,0.25239,0.48906,0.73202,1.04042,1349.64,1.2
1653,0.50757,0.27949,0.06349,2.61839,1374.83,1.5
1654,0.61912,0.65688,0.84460,1.76193,897.971,1.1
1655,0.43836,0.45596,0.42116,2.34027,1408.49,0.43
1656,0.38257,0.56449,0.76768,2.69582,1306.85,0.95
1657,0.63774,0.22186,0.45621,1.14928,1085.78,1.7
1658,0.45148,0.74037,0.63572,2.48227,641.53,0.46
1659,0.27073,0.38920,0.07916,1.93511,1377.39,0.83
1660,0.16985,0.62429,0.32240,1.62191,1012.71,1.3
1661,0.58908,0.42121,0.87121,2.04351,1250.71,0.77
1662,0.70297,0.52521,0.22061,1.33743,957.599,1.7
1663,0.35815,0.31351,0.52451,2.75964,1391.61,0.72
1664,0.36024,0.69773,0.33956,1.49374,696.943,2.4
1665,0.69979,0.34643,0.89606,2.91583,748.176,1.6
1666,0.58634,0.59007,0.19581,1.71559,1136.35,1.3
1667,0.17120,0.24731,0.50734,2.13732,1372.79,1.1
1668,0.26952,0.49963,0.75411,2.32596,1387.61,0.89
1669,0.45438,0.28807,0.45027,1.77893,1384.97,1.2
1670,0.64078,0.66693,0.64161,2.60213,858.54,0.28
1671,0.38033,0.46398,0.09274,1.05547,1356.35,1.7
1672,0.43700,0.55311,0.72619,1.91812,1305.7,1.4
1673,0.62186,0.21679,0.05003,2.49658,1310.8,1.3
1674,0.51076,0.72954,0.85807,1.13424,606.844,10.3681
1675,0.25031,0.38465,0.42694,2.71209,1392.2,1.1
1676,0.19037,0.63077,0.19139,2.77389,1002.99,0.79
1677,0.52992,0.42998,0.61489,1.32049,1353.96,1.5
1678,0.71867,0.53223,0.29326,2.05972,879.163,1.4
1679,0.30353,0.32280,0.96173,1.60693,1377.54,12.155
1680,0.33513,0.51342,0.03008,2.50865,1379.17,0.9
1681,0.74500,0.30831,0.70046,1.08644,537.356,1.8
1682,0.55640,0.62057,0.39141,2.29446,1063.99,0.47
1683,0.22095,0.40688,0.81682,1.87286,1381.45,0.98
1684,0.23834,0.74403,0.56618,1.68413,613.113,1.1
1685,0.50289,0.40346,0.13313,2.23128,1383.9,1.4
1686,0.61443,0.57621,0.95875,1.40024,1167.44,1.7
1687,0.42429,0.22700,0.28068,2.94678,1382.46,1.1
1688,0.40600,0.65134,0.89906,2.09123,942.809,7.53998
1689,0.67055,0.44411,0.35210,1.51289,1017.97,2.1
1690,0.48430,0.47547,0.55601,2.86741,1420.2,1.2
1691,0.29417,0.27678,0.25408,1.28943,1369.6,1.2
1692,0.16516,0.60994,0.48579,1.22776,1082.85,1.6
1693,0.57502,0.26288,0.79541,2.68104,1270.53,1.6
1694,0.68891,0.70903,0.11274,1.94962,644.195,6.58327
1695,0.35347,0.37058,0.66733,2.40253,1394.99,1.9
1696,0.34473,0.58201,0.84894,2.99680,1237.25,1.2
1697,0.67550,0.23925,0.41683,1.41883,922.063,1.1
1698,0.56381,0.68968,0.73629,2.21280,796.703,0.7
1699,0.15863,0.33837,0.05921,1.63447,1373.48,1.4
1700,0.28208,0.67498,0.31364,1.82121,784.638,0.89
1701,0.47691,0.47204,0.98309,2.27412,1414.57,0.98
1702,0.66508,0.50768,0.17004,1.10715,1124.44,1.9
1703,0.39583,0.29613,0.59447,2.56043,1393,1.3
1704,0.41442,0.72041,0.21729,2.41508,635.203,0.85
1705,0.60924,0.37552,0.52784,1.99348,1209.9,1.1
1706,0.49520,0.54397,0.31902,2.63706,1327.95,0.9
1707,0.22596,0.20767,0.87459,1.21484,1366.71,0.44
1708,0.21472,0.54136,0.63138,1.27867,1303.68,1.9
1709,0.54548,0.33193,0.08349,2.82521,1372.13,0.86
1710,0.73129,0.63990,0.76341,1.55472,656.016,7.28162
1711,0.32611,0.43911,0.46049,2.10187,1392.43,0.96
1712,0.31018,0.62862,0.53085,1.01364,1010.46,0.82
1713,0.73001,0.41493,0.22985,2.59149,825.426,4.6
1714,0.54317,0.52148,0.92327,1.78970,1323.79,0.94
1715,0.19893,0.31637,0.37730,2.36816,1380.07,0.9
1716,0.26035,0.56815,0.11900,2.18130,1245.78,10.0346
1717,0.51611,0.21894,0.67266,1.72851,1365.55,0.87
1718,0.62942,0.73597,0.48048,2.90328,649.702,0.56
1719,0.44924,0.39540,0.78910,1.44988,1392.92,0.86
1720,0.39287,0.48460,0.39686,1.58621,1375.77,0.98
1721,0.64863,0.28590,0.82320,2.00793,981.612,1.3
1722,0.45944,0.66048,0.02365,1.37215,848.504,8.31454
1723,0.27927,0.45324,0.69503,2.79424,1412.67,0.7
1724,0.18006,0.69989,0.93440,2.73056,753.946,0.34
1725,0.59988,0.36145,0.25540,1.18390,1266.88,1.2
1726,0.71083,0.60081,0.59150,2.44655,814.791,1.3
1727,0.36660,0.25376,0.15747,1.89952,1374.92,0.96
1728,0.37446,0.50202,0.61194,2.01662,1382.63,1.2
1729,0.70522,0.30124,0.17986,1.56383,927.29,1.8
1730,0.59148,0.67849,0.97329,2.80111,824.841,0.78
1731,0.18631,0.46907,0.29618,1.34771,1364.18,0.58
1732,0.27312,0.68191,0.04556,1.16145,759.499,1.9
1733,0.46795,0.34560,0.71499,2.73931,1403.65,1.3
1734,0.65406,0.58334,0.43811,1.87503,1020.37,1.6
1735,0.38482,0.23846,0.86257,2.45349,1395.06,1.3
1736,0.44065,0.64556,0.43967,2.56710,952.077,0.25
1737,0.63547,0.43399,0.75024,1.02044,1064.61,1.6
1738,0.52407,0.53786,0.09664,2.34560,1331.86,1.3
1739,0.25483,0.33490,0.65218,1.79858,1374.65,0.77
1740,0.20464,0.55174,0.88393,1.73525,1290.27,10.6072
1741,0.53540,0.20043,0.33601,2.15697,1347.36,1.3
1742,0.72384,0.71908,0.51085,1.45870,562.259,8.92278
1743,0.31867,0.37631,0.20797,2.88079,1394.55,1.7
1744,0.32002,0.73894,0.79892,1.96903,569.726,0.43
1745,0.73985,0.39190,0.49795,2.42194,620.192,3.9
1746,0.55096,0.56303,0.65520,1.19249,1234.47,0.68
1747,0.20672,0.22460,0.10919,2.64577,1373.22,1.2
1748,0.23384,0.52227,0.35600,2.83213,1377.32,1.9
1749,0.48961,0.31504,0.90963,1.25415,1388.96,0.98
1750,0.60087,0.62139,0.24348,2.11064,1051.2,1.1
1751,0.42069,0.42271,0.55213,1.53230,1385.27,1.2
1752,0.40149,0.59783,0.14430,1.42771,1135.56,0.3
1753,0.65725,0.25726,0.57068,2.97425,980.663,1.4
1754,0.47069,0.70501,0.27621,1.64128,675.048,1.6
1755,0.29052,0.35580,0.94755,2.18843,1382.69,1.9
1756,0.15002,0.65969,0.71202,2.25162,904.939,0.48
1757,0.56984,0.45456,0.03299,1.83002,1367.99,0.65
1758,0.68343,0.49183,0.81387,2.53611,896.387,0.94
1759,0.33920,0.27813,0.37987,1.11390,1373.66,0.99
1760,0.35010,0.67044,0.07145,1.51969,804.191,0.64
1761,0.68966,0.46101,0.62798,2.06684,871.276,10.1943
1762,0.57884,0.49397,0.46391,1.29832,1280.65,0.54
1763,0.16370,0.29319,0.77541,2.84486,1382.53,1.2
1764,0.29573,0.59139,0.51714,2.65671,1180.38,9.09559
1765,0.48059,0.24652,0.21327,1.23450,1371.63,0.77
1766,0.66963,0.68996,0.87858,2.38005,772.185,0.43
1767,0.40918,0.35366,0.32974,1.95844,1383.94,0.67
1768,0.42810,0.52872,0.97871,1.06406,1345.48,1.4
1769,0.61296,0.32577,0.30258,2.51734,1236.37,0.77
1770,0.49980,0.63642,0.60555,1.84843,1007.36,12
1771,0.23935,0.42486,0.17439,2.30134,1392.32,0.44
1772,0.22011,0.72821,0.41379,2.24002,604.936,0.34
1773,0.55966,0.38544,0.83726,1.66168,1313.9,1.2
1774,0.74636,0.56088,0.07085,2.95372,1101.12,15
1775,0.33123,0.20956,0.73936,1.37575,1377.06,0.96
1776,0.30511,0.57108,0.26705,2.47402,1265.74,0.72
1777,0.71498,0.23265,0.93746,1.92699,652.08,1.5
1778,0.52901,0.74700,0.15443,2.68771,609.012,0.99
1779,0.19356,0.39996,0.57982,1.14105,1364.25,11.5307
1780,0.24701,0.61333,0.83428,1.32930,1068.21,1.4
1781,0.51156,0.41465,0.40121,2.75139,1395.27,0.81
1782,0.62574,0.51421,0.69064,1.61367,1130.7,1.7
1783,0.43560,0.30698,0.01260,2.03539,1375.25,1.3
1784,0.37948,0.71415,0.67665,2.92268,703.531,0.44
1785,0.64403,0.36493,0.12972,1.46929,1224.74,2.1
1786,0.45573,0.60697,0.77841,2.14602,1141.83,0.8
1787,0.26559,0.26639,0.47645,1.69324,1372.27,0.81
1788,0.17494,0.48270,0.23327,1.75441,1374.05,1.2
1789,0.58480,0.26900,0.54285,2.33287,1259.65,0.77
