,SigC800,SigBr730,EpsC800,EpsBr730,density,density_err
1356,0.73997,0.55420,0.22532,1.74060,753.468,0.48
1357,0.39171,0.44405,0.86267,2.51370,1342.68,6.4
1358,0.16515,0.69125,0.26263,1.22969,692.35,0.9
1359,0.51313,0.30718,0.65115,2.01894,1312.2,1.5
1360,0.50235,0.71053,0.02826,1.95022,701.96,0.34
1361,0.17531,0.32223,0.87622,2.80207,1352.32,24.4504
1362,0.40220,0.57352,0.48858,1.45353,1170.7,0.51
1363,0.72893,0.45915,0.60536,2.28930,655.966,0.69
1364,0.64384,0.52014,0.83269,2.18152,995.15,0.15
1365,0.33323,0.33810,0.19534,1.06417,1336.86,1.2
1366,0.26127,0.65863,0.68054,2.66070,871.961,11.419
1367,0.57161,0.20052,0.29202,1.59068,1240.65,0.75
1368,0.52529,0.59677,0.70276,1.18203,1084.17,0.52
1369,0.29185,0.43613,0.32567,2.06464,1332.42,30.4573
1370,0.36989,0.73462,0.79558,1.66313,569.643,0.68
1371,0.60301,0.29791,0.17731,2.59313,1227.07,0.51
1372,0.68670,0.61263,0.40374,2.95167,930.221,7.4
1373,0.43220,0.24575,0.50133,1.80355,1342.18,1.1
1374,0.20904,0.47598,0.12909,2.45696,1307.8,7.3
1375,0.46327,0.38303,0.96550,1.29270,1332.79,25.4388
1376,0.45413,0.63932,0.58353,1.62417,969.074,0.63
1377,0.21879,0.25424,0.45143,2.63227,1346.43,0.89
1378,0.44075,0.50079,0.91372,1.09599,1300.8,1.8
1379,0.67636,0.39178,0.05046,2.15050,1201.22,0.77
1380,0.61203,0.58854,0.28562,2.26147,1043.6,0.15
1381,0.36031,0.40972,0.62820,1.48788,1338.04,2.9
1382,0.28342,0.72558,0.24828,2.77214,659.291,1.6
1383,0.53545,0.27284,0.83969,1.98338,1283.21,0.51
1384,0.58017,0.52971,0.15500,1.25809,1213.54,0.77
1385,0.25093,0.36370,0.75796,2.48444,1347.76,2.7
1386,0.32409,0.66633,0.36269,1.77067,789.654,0.58
1387,0.65360,0.22639,0.72448,2.98192,887.227,0.67
1388,0.72049,0.68518,0.95862,2.62171,712.286,0.26
1389,0.41237,0.31294,0.07627,1.62985,1337.8,2.4
1390,0.18434,0.54736,0.55378,2.09551,1231.54,1.1
1391,0.49277,0.45120,0.41026,1.15001,1309.62,1.7
1392,0.52153,0.56235,0.78794,2.82029,1192.65,2.4
1393,0.15495,0.47054,0.18499,1.93719,1312.45,4.8
1394,0.38272,0.70021,0.69509,2.33846,732.401,0.14
1395,0.74959,0.33233,0.33331,1.40895,542.563,1.2
1396,0.66185,0.64697,0.10611,1.04992,812.297,0.69
1397,0.31638,0.21140,0.98845,2.19852,1345.43,1.2
1398,0.24297,0.51033,0.38079,1.54536,1288.43,1.8
1399,0.58875,0.34868,0.52431,2.70913,1207.65,0.5
1400,0.54565,0.74494,0.48094,2.04746,559.423,0.31
1401,0.27267,0.28783,0.61304,1.19610,1341.52,1.2
1402,0.34923,0.60792,0.02059,2.54488,1093.13,0.85
1403,0.62249,0.42474,0.88386,1.70863,1053.01,0.37
1404,0.70355,0.48581,0.65755,1.81689,749.527,0.33
1405,0.41418,0.37243,0.31497,2.93375,1347.89,4.1
1406,0.19190,0.62429,0.80974,1.33699,960.255,0.32
1407,0.48158,0.23485,0.21833,2.40749,1326.24,1.1
1408,0.47964,0.55900,0.67859,1.43543,1212.26,0.61
1409,0.18805,0.44570,0.28618,2.31808,1336.7,0.73
1410,0.41583,0.69713,0.83460,1.90679,691.188,0.35
1411,0.70769,0.30775,0.20102,2.83677,822.768,1.5
1412,0.61937,0.68066,0.48678,2.69631,783.028,0.2
1413,0.34890,0.22363,0.59967,1.54817,1342.46,0.87
1414,0.27549,0.54322,0.03026,2.20743,1239.09,1.1
1415,0.54627,0.36011,0.88199,1.04321,1264.4,0.33
1416,0.58813,0.72010,0.12706,1.69776,607.056,0.8
1417,0.24015,0.28447,0.95971,2.54964,1347.51,1.4
1418,0.31671,0.58336,0.40557,1.21087,1134.87,0.49
1419,0.66497,0.42164,0.50705,2.04661,928.425,0.56
1420,0.74545,0.49802,0.79371,2.43593,605.025,0.93
1421,0.38108,0.40615,0.17167,1.31855,1333.5,0.36
1422,0.15879,0.63570,0.70469,2.90922,959.505,0.22
1423,0.52347,0.26776,0.33148,1.83923,1301.83,0.6
1424,0.49661,0.62065,0.92975,2.13011,1048.89,2.1
1425,0.18627,0.24847,0.09711,1.12248,1337.4,0.36
1426,0.40823,0.48292,0.53640,2.64874,1328.83,13
1427,0.71884,0.38683,0.43493,1.59378,673.398,1.1
1428,0.65393,0.60265,0.14181,1.98619,967.647,0.4
1429,0.32720,0.43671,0.76384,2.75933,1350.93,5.9
1430,0.25031,0.73942,0.36098,1.48117,547.173,0.34
1431,0.57735,0.29955,0.73419,2.27039,1202.66,0.52
1432,0.53827,0.52393,0.25670,2.98668,1252.84,12
1433,0.28404,0.34505,0.64911,1.75981,1341.37,1.6
1434,0.35719,0.66135,0.23085,2.48358,858.208,0.62
1435,0.61170,0.20854,0.86443,1.27286,1056.69,0.53
1436,0.67801,0.71218,0.57029,1.13157,597.218,0.37
1437,0.44489,0.32703,0.45739,2.12395,1345.12,1.3
1438,0.21686,0.57409,0.91196,1.65219,1160.92,0.67
1439,0.45028,0.46502,0.06024,2.59717,1336.33,34.6095
1440,0.46045,0.68568,0.38259,2.30382,776.336,0.4
1441,0.20842,0.31888,0.53000,1.45243,1341.38,1.2
1442,0.43531,0.54894,0.10411,2.79145,1231.52,5.3
1443,0.68703,0.45607,0.98269,1.95523,781.148,0.46
1444,0.60136,0.53236,0.69704,1.56638,1120.38,0.55
1445,0.36575,0.37179,0.33915,2.68328,1349.88,1.1
1446,0.29379,0.67005,0.78604,1.09237,775.719,0.67
1447,0.52913,0.23341,0.17931,2.16285,1304.8,0.54
1448,0.56777,0.59340,0.81161,2.56298,1145.09,4.4
1449,0.25934,0.41130,0.22397,1.67985,1335.37,3.4
1450,0.33737,0.73152,0.65563,2.09089,644.521,0.2
1451,0.64549,0.27334,0.30916,1.16140,1020.99,0.28
1452,0.72860,0.64634,0.02262,1.30137,812.754,0.74
1453,0.39909,0.25796,0.88966,2.45000,1353.07,2.5
1454,0.17593,0.50888,0.47911,1.79098,1287.61,2.1
1455,0.50517,0.39444,0.60732,2.95472,1330.28,1.4
1456,0.51375,0.48953,0.25383,1.01539,1281.56,0.75
1457,0.16797,0.37945,0.84148,2.24178,1342.49,1.9
1458,0.39138,0.62694,0.27966,1.51825,951.435,0.33
1459,0.73685,0.24294,0.62613,2.72947,548.358,1.5
1460,0.30772,0.29270,0.05257,1.87837,1343.9,22.8191
1461,0.22994,0.60842,0.57796,2.34988,1064.79,15
1462,0.59653,0.43068,0.44975,1.40442,1186.82,0.66
1463,0.55658,0.65506,0.55938,1.86781,874.05,12
1464,0.26690,0.21405,0.41197,2.87593,1342.28,0.92
1465,0.33918,0.51735,0.95271,1.34942,1281.62,2.7
1466,0.62855,0.35241,0.07413,2.40390,1250.28,0.78
1467,0.69749,0.56829,0.36862,2.01198,854.161,0.27
1468,0.42423,0.47105,0.72652,1.23836,1317.67,1.2
1469,0.19767,0.70507,0.14948,2.51676,705.376,11
1470,0.47065,0.33391,0.75620,1.72802,1332.45,26.4778
1471,0.47471,0.66559,0.16327,2.89746,850.168,0.96
1472,0.20173,0.22998,0.80068,1.85807,1339.28,1.8
1473,0.42954,0.52828,0.32308,2.38630,1263.22,7.8
1474,0.70280,0.36658,0.71166,1.36306,691.436,0.54
1475,0.63378,0.54393,0.96758,1.22080,974.093,0.92
1476,0.34442,0.45204,0.11968,2.02569,1327.16,2.9
1477,0.27104,0.68218,0.51492,1.74947,731.049,0.53
1478,0.56072,0.31422,0.39819,2.50697,1268.28,0.66
1479,0.59240,0.50449,0.59276,2.22033,1196.41,0.86
1480,0.22581,0.39120,0.49512,1.02518,1333.42,1.1
1481,0.30248,0.64205,0.87507,2.74702,927.074,0.41
1482,0.66935,0.25269,0.03860,1.50454,1201.15,0.74
1483,0.73155,0.72658,0.29361,1.89597,553.758,0.48
1484,0.38608,0.26952,0.67065,2.85662,1355.77,1.2
1485,0.16390,0.58970,0.20846,1.38289,1107.11,0.66
1486,0.50968,0.40657,0.82666,2.35963,1320.61,3.2
1487,0.50110,0.60475,0.46525,1.67005,1047.88,0.29
1488,0.17186,0.42586,0.56290,2.58444,1331.71,4.7
1489,0.39378,0.74167,0.06810,1.17510,532.727,0.36
1490,0.72329,0.28885,0.90457,2.07335,595.744,0.7
1491,0.64025,0.62276,0.64070,2.46365,913.713,18
1492,0.33213,0.23762,0.26367,1.28375,1339.14,1.7
1493,0.25520,0.48518,0.85602,2.94499,1311.54,16
1494,0.56363,0.37612,0.23781,1.81249,1279.16,1.1
1495,0.53328,0.70147,0.77130,1.46216,746.705,0.36
1496,0.29794,0.32928,0.13389,2.28232,1346.1,1.2
1497,0.37098,0.56325,0.74165,1.94157,1201.92,1.5
1498,0.60660,0.46713,0.35306,2.80906,1221.81,0.68
1499,0.69235,0.51322,0.09021,2.66958,1122.91,0.44
1500,0.44062,0.34730,0.93811,1.58393,1344.66,3.2
1501,0.21248,0.65050,0.42803,2.17265,899.835,7.9
1502,0.46451,0.21065,0.54475,1.07091,1329.56,1.2
1503,0.45553,0.53891,0.89805,1.77735,1254.28,2.5
1504,0.22210,0.35679,0.01564,2.97298,1351.21,3.7
1505,0.44902,0.67646,0.61571,1.25140,761.682,0.37
1506,0.68214,0.21826,0.47213,2.49339,792.185,0.89
1507,0.61577,0.69224,0.21610,2.10244,740.874,0.38
1508,0.36126,0.30388,0.81899,1.14130,1348.97,24.2123
1509,0.28934,0.55535,0.30129,2.61479,1208.93,1.7
1510,0.54358,0.44092,0.66301,1.63854,1279.32,19.9205
1511,0.57203,0.63119,0.34607,1.10486,921.979,0.37
1512,0.24500,0.26437,0.68871,2.14376,1341.35,2.1
1513,0.32314,0.49388,0.18623,1.61529,1301.83,2.8
1514,0.64986,0.40099,0.77770,2.63902,954.654,0.7
1515,0.71470,0.57826,0.52256,2.78079,793.018,0.77
1516,0.40409,0.41771,0.39052,1.97639,1342.49,1.7
1517,0.18104,0.71652,0.97525,2.25285,635.529,5.6
1518,0.49138,0.27989,0.11204,1.49486,1327.32,0.95
1519,0.51824,0.73587,0.71866,2.53601,643.851,3.1
1520,0.15356,0.29488,0.37602,1.71536,1341.28,1.4
1521,0.37694,0.59765,0.74834,2.05635,1112.67,16
1522,0.74130,0.43273,0.15687,1.18935,733.767,0.77
1523,0.66091,0.47889,0.42039,1.32834,961.401,0.27
1524,0.31265,0.38163,0.55242,2.41449,1348.71,2.7
1525,0.23483,0.61617,0.08254,1.82552,1041,0.49
1526,0.58282,0.24499,0.94575,2.92677,1167.6,0.77
1527,0.55158,0.57034,0.04512,2.33178,1166.67,0.54
1528,0.28080,0.46028,0.92752,1.41788,1319.95,1.6
1529,0.35297,0.70725,0.44230,2.82698,713.288,1.7
1530,0.62344,0.32326,0.58588,1.92824,1057.69,0.42
1531,0.71183,0.65711,0.84838,1.53842,660.602,0.28
1532,0.41996,0.20328,0.24548,2.71783,1338.82,1.6
1533,0.19329,0.51952,0.63303,1.05684,1272.16,22.0473
1534,0.48488,0.34177,0.27131,2.18983,1334.73,1.4
1535,0.48440,0.65632,0.71307,2.36999,880.48,0.32
1536,0.19267,0.20242,0.32071,1.37748,1333.94,1.4
1537,0.42044,0.51823,0.80018,2.85127,1298.86,7.9
1538,0.71245,0.34041,0.16665,1.90615,835.343,1.1
1539,0.62414,0.57120,0.39864,1.51389,1031.73,0.38
1540,0.35352,0.46107,0.51160,2.74065,1326.77,9.9
1541,0.28010,0.70861,0.11821,1.01888,629.364,1.3
1542,0.55103,0.32455,0.97001,2.22950,1263.77,0.61
1543,0.58337,0.47803,0.03910,2.51342,1306.2,1.3
1544,0.23553,0.38084,0.87169,1.74015,1337.35,1.5
1545,0.31210,0.61482,0.49371,2.01643,999.783,0.36
1546,0.66021,0.24370,0.59513,1.22707,872.824,0.71
1547,0.74068,0.73666,0.82813,1.36851,507.067,0.38
1548,0.37646,0.29573,0.20603,2.37603,1348.42,1.6
1549,0.15418,0.59894,0.67021,1.84786,1064.96,0.43
1550,0.51872,0.43409,0.29693,2.90272,1317.18,5.1
1551,0.49200,0.57965,0.90311,1.06446,1163.9,0.91
1552,0.18152,0.41903,0.07052,2.18197,1341.64,1.2
1553,0.40347,0.71734,0.56335,1.59319,616.949,0.2
1554,0.71422,0.28065,0.46193,2.66331,661.28,15.5958
1555,0.64932,0.62986,0.23730,2.80362,939.786,2.3
1556,0.32245,0.26298,0.85940,1.95184,1350.08,0.6
1557,0.24555,0.49313,0.26507,2.29252,1299.36,7.2
1558,0.57273,0.40016,0.63834,1.45689,1227.05,0.46
1559,0.54288,0.69356,0.35261,1.80212,698.864,0.6
1560,0.28880,0.30527,0.74497,2.95041,1355.27,1.8
1561,0.36196,0.55611,0.13535,1.28911,1215.24,0.55
1562,0.61632,0.44174,0.76888,2.45347,1114.45,1.1
1563,0.68262,0.53752,0.54335,2.06399,877.992,0.44
1564,0.44965,0.35546,0.43038,1.18146,1329.83,1.1
1565,0.22162,0.67564,0.93862,2.59074,805.003,0.25
1566,0.45490,0.21751,0.08683,1.66088,1331.84,0.6
1567,0.46521,0.51244,0.47072,1.48450,1282.47,2.5
1568,0.21303,0.34644,0.61808,2.25826,1346.12,0.89
1569,0.43993,0.64921,0.01615,1.98174,855.669,0.48
1570,0.69180,0.20929,0.89468,2.77061,709.606,0.64
1571,0.60612,0.70233,0.66257,2.62966,724.383,1.6
1572,0.37036,0.33007,0.30460,1.62165,1344.01,0.79
1573,0.29841,0.56461,0.82046,2.15007,1195.4,0.71
1574,0.53390,0.46842,0.21367,1.09569,1284.56,0.33
1575,0.56301,0.62190,0.77719,1.63209,965.869,0.42
1576,0.25473,0.23684,0.18960,2.62411,1338.65,0.57
1577,0.33275,0.48382,0.69012,1.15056,1305.99,1.5
1578,0.64072,0.37483,0.34370,2.09617,1065.17,0.54
1579,0.72384,0.60555,0.11057,2.48794,885.604,0.36
1580,0.39448,0.42671,0.97768,1.26166,1335.93,2.9
1581,0.17131,0.74296,0.39097,2.98319,613.439,0.37
1582,0.50040,0.29021,0.51924,1.77209,1316.84,0.22
1583,0.50914,0.72797,0.15833,2.19629,651.251,0.43
1584,0.16320,0.27085,0.74593,1.04752,1337.39,1.5
1585,0.38663,0.59053,0.37557,2.70857,1208.37,1.1
1586,0.73224,0.40733,0.72198,1.54469,589.249,1.3
1587,0.66997,0.50317,0.94626,1.93369,867.926,0.51
1588,0.30296,0.38981,0.07916,2.81671,1346.19,2.6
1589,0.22519,0.64129,0.55102,1.40767,886.563,0.44
1590,0.59192,0.25186,0.42274,2.33705,1182.25,0.88
1591,0.56120,0.54526,0.58633,2.93713,1208.13,2.1
1592,0.27166,0.45344,0.43898,1.82010,1329,2.3
1593,0.34394,0.68294,0.92606,2.40913,792.682,0.22
1594,0.63316,0.31504,0.04753,1.33852,1251.63,0.48
1595,0.70211,0.66420,0.27271,1.19870,685.52,12.7661
1596,0.42899,0.22865,0.63067,2.04999,1340.44,1.7
1597,0.20242,0.52745,0.24497,1.70906,1265.65,1.1
1598,0.47526,0.36583,0.85176,2.54518,1341.01,4.3
1599,0.46996,0.56908,0.19769,1.82984,1178.39,0.87
1600,0.19712,0.47191,0.83505,2.91561,1285.58,33.9512
1601,0.42493,0.70637,0.28860,1.32488,645.508,0.64
1602,0.69804,0.33526,0.67712,2.42673,718.413,14.7673
1603,0.62903,0.65421,0.87962,2.03628,813.136,0.37
1604,0.33981,0.21326,0.03166,1.21626,1338.72,0.82
1605,0.26642,0.51599,0.60306,2.55497,1243.23,9.1
1606,0.55596,0.35112,0.48627,1.68762,1265.04,0.29
1607,0.59716,0.74737,0.50462,1.03773,532.5,0.86
1608,0.23042,0.29349,0.40704,2.21773,1348.31,1.2
1609,0.30710,0.60978,0.96303,1.55841,1026.06,0.52
1610,0.67411,0.43198,0.12661,2.69102,1125.66,0.36
1611,0.73631,0.48874,0.32809,2.83034,741.102,0.37
1612,0.39069,0.37860,0.70520,1.91609,1347.82,2.3
1613,0.16852,0.62565,0.17403,2.32731,1007.18,0.77
1614,0.51445,0.24158,0.79230,1.42919,1302.18,1.5
1615,0.50572,0.64494,0.43830,2.60265,926.09,0.21
1616,0.17663,0.25664,0.53590,1.64189,1341.91,22.1537
1617,0.39854,0.50806,0.09474,2.11371,1292.03,4.5
1618,0.72790,0.39368,0.93116,1.13687,590.792,0.71
1619,0.64487,0.59473,0.73662,1.27928,901.131,0.61
1620,0.33689,0.41269,0.35951,2.47429,1344.22,3.2
1621,0.25996,0.73228,0.76053,1.75058,574.585,0.51
1622,0.56824,0.27417,0.14225,2.99292,1287.31,0.65
1623,0.52866,0.53104,0.86680,2.27977,1240.01,1.9
1624,0.29317,0.37040,0.22944,1.47477,1337.51,1.4
1625,0.36623,0.66930,0.64574,2.75299,832.378,0.11
1626,0.60198,0.23259,0.25721,1.99539,1187.21,0.57
1627,0.68773,0.68708,0.06356,1.60411,687.732,0.2
1628,0.43586,0.32021,0.91152,2.64336,1354.77,2.5
1629,0.20772,0.54977,0.45497,1.11716,1224.69,1.5
1630,0.45990,0.45682,0.57176,2.14026,1320.54,5.1
1631,0.45076,0.71296,0.98601,2.96410,700.074,0.13
1632,0.21748,0.32789,0.10366,1.78459,1342.54,1.1
1633,0.44441,0.57539,0.52758,2.44367,1168.26,0.61
1634,0.67739,0.46638,0.38405,1.31057,898.066,0.89
1635,0.61101,0.52307,0.18167,1.17173,1170.34,0.86
1636,0.35664,0.34426,0.78463,2.08550,1353.2,2.4
1637,0.28474,0.65999,0.33576,1.67452,810.779,0.33
1638,0.53882,0.20725,0.69756,2.57313,1271.71,0.99
1639,0.57680,0.60350,0.31158,2.16833,1077.39,13
1640,0.24962,0.43749,0.65417,1.08207,1319.9,1.7
1641,0.32775,0.74078,0.22065,2.67304,627.564,0.17
1642,0.65462,0.30084,0.81207,1.57168,880.505,0.67
1643,0.71947,0.61986,0.61070,1.96165,707.762,0.86
1644,0.40871,0.24762,0.47860,2.78216,1344.9,0.93
1645,0.18565,0.48163,0.88730,1.44320,1307.13,1.9
1646,0.49614,0.38546,0.02402,2.31006,1341.26,1.2
1647,0.52285,0.49662,0.62275,1.72255,1277.3,2.1
1648,0.15832,0.40482,0.28016,2.52706,1343.26,2.2
1649,0.38170,0.63488,0.84384,1.24859,930.226,0.24
1650,0.74592,0.26700,0.25242,2.00669,581.254,3.3
1651,0.66552,0.72143,0.44733,2.39748,647.394,11
1652,0.31741,0.28586,0.57943,1.35872,1343.35,1.8
1653,0.23960,0.58411,0.05589,2.88516,1201.97,0.88
1654,0.58744,0.42247,0.91916,1.86157,1184.29,1.1
1655,0.54697,0.67934,0.07176,1.39503,735.726,0.6
1656,0.27604,0.22223,0.95412,2.35628,1343.19,1.2
1657,0.34820,0.54246,0.41535,1.88470,1243.14,1.9
1658,0.61882,0.35928,0.55888,2.86105,1108.18,0.82
1659,0.70722,0.56039,0.75289,2.71913,782.298,0.7
1660,0.41521,0.44702,0.14992,1.52363,1325.53,27.0355
1661,0.18853,0.69795,0.72894,2.24710,744.384,0.3
1662,0.48026,0.30850,0.36716,1.00525,1323.14,1.3
1663,0.48095,0.48710,0.76608,2.02536,1301.76,7.1
1664,0.19142,0.37380,0.14404,1.22040,1330.29,1.5
1665,0.41481,0.62508,0.73066,2.50447,1023.19,0.33
1666,0.70403,0.23570,0.35744,1.74684,726.105,0.86
1667,0.62304,0.74358,0.10063,1.85656,547.664,0.41
1668,0.34992,0.28654,0.93328,2.89579,1359.29,1.6
1669,0.27212,0.60706,0.43273,1.35982,1034.74,0.31
1670,0.54496,0.42395,0.53421,2.38295,1294.14,21.6198
1671,0.58945,0.64833,0.46057,2.85801,896.212,0.17
1672,0.24352,0.21269,0.57347,1.89728,1337.74,0.96
1673,0.31569,0.51119,0.05764,2.36324,1272.79,7.1
1674,0.66130,0.34948,0.90938,1.38637,851.278,1.1
1675,0.74911,0.56106,0.65167,1.02588,565.277,0.55
1676,0.38210,0.46919,0.25925,2.22086,1320.52,4.1
1677,0.15542,0.69942,0.86127,1.50691,667.002,0.64
1678,0.52216,0.33147,0.22768,2.74928,1320.01,0.94
1679,0.49324,0.68436,0.60486,1.28237,734.36,0.57
1680,0.18496,0.31218,0.49196,2.46235,1347.25,0.52
1681,0.41189,0.54597,0.87763,1.80888,1246.5,1.7
1682,0.71987,0.44987,0.02590,2.94152,1220.27,0.76
1683,0.65290,0.53047,0.29055,2.58375,1082.91,0.4
1684,0.32354,0.36452,0.68296,1.66952,1342.63,1.5
1685,0.25163,0.66765,0.19578,2.07097,831.777,11
1686,0.58072,0.22779,0.82937,1.17283,1173.64,0.49
1687,0.53490,0.58778,0.17591,1.58425,1099.13,0.58
1688,0.28272,0.40890,0.79795,2.66999,1350.37,1.3
1689,0.36086,0.72425,0.32617,1.07341,579.874,0.85
1690,0.61273,0.27145,0.69939,2.17528,1076.04,0.62
1691,0.67699,0.64014,0.96506,2.28382,851.176,0.31
1692,0.44122,0.25499,0.13240,1.46383,1335.31,1.3
1693,0.21817,0.50219,0.50279,2.81231,1276.58,16
1694,0.45366,0.39311,0.40132,1.94492,1335.68,1.2
1695,0.46382,0.61391,0.05000,1.14358,1012.6,0.69
1696,0.20973,0.24711,0.91705,2.10480,1343.26,1.7
1697,0.43164,0.47677,0.45290,1.63908,1316.74,2.3
1698,0.68601,0.38388,0.58111,2.61547,808.237,0.69
1699,0.60239,0.59541,0.83828,2.97644,1116.01,13
1700,0.36942,0.43484,0.25064,1.78097,1330.45,2.4
1701,0.29248,0.73376,0.62871,2.49468,640.217,0.26
1702,0.52576,0.29712,0.28223,1.25279,1301.07,0.77
1703,0.57114,0.52150,0.72302,1.97305,1211.77,0.36
1704,0.26065,0.33939,0.36511,2.77753,1348.12,2.6
1705,0.33371,0.65948,0.75841,1.49321,816.068,0.58
1706,0.64447,0.20131,0.15168,2.25133,1112.79,0.79
1707,0.72962,0.70924,0.40975,2.14112,592.427,0.5
1708,0.40275,0.32087,0.55717,1.10238,1343.58,1.6
1709,0.17462,0.57274,0.07768,2.63860,1169.48,0.75
1710,0.50180,0.45829,0.95626,1.61497,1310.73,2.2
1711,0.51244,0.55338,0.33381,2.41782,1214.14,1.2
1712,0.16460,0.44330,0.69172,1.33160,1323.63,0.79
1713,0.39240,0.68986,0.18358,2.92843,768.437,0.21
1714,0.74052,0.30585,0.79031,1.82704,538.867,1.2
1715,0.67092,0.67447,0.52578,1.71801,708.605,0.27
1716,0.30670,0.22065,0.37836,2.53849,1340.65,23.6097
1717,0.23332,0.53652,0.98801,1.18977,1252.15,1.1
1718,0.59785,0.35878,0.10942,2.05666,1269.02,0.5
1719,0.55526,0.71878,0.88527,2.71555,686.541,0.26
1720,0.26353,0.27777,0.01823,1.53606,1340.6,1.5
1721,0.34021,0.58038,0.61253,2.18929,1145.99,0.49
1722,0.63222,0.41545,0.48431,1.05616,1047.3,0.36
1723,0.69382,0.49612,0.21877,1.41442,922.162,0.67
1724,0.42321,0.39888,0.80642,2.32816,1344.18,5.4
1725,0.20104,0.63330,0.31350,1.92695,920.376,0.73
1726,0.47197,0.26213,0.65998,2.82558,1337.73,1.9
1727,0.47603,0.73723,0.26718,1.54970,559.332,0.49
1728,0.20510,0.30161,0.64423,2.69795,1349.06,2.1
1729,0.42852,0.60059,0.23562,1.04642,1077.93,0.69
1730,0.69914,0.43889,0.85383,2.21081,739.006,0.73
1731,0.63745,0.48075,0.56513,2.31837,1065.6,0.91
1732,0.34544,0.38886,0.46749,1.43587,1337.68,1.4
1733,0.26767,0.61861,0.90104,2.83929,1028.69,0.89
1734,0.55940,0.25064,0.06456,1.90939,1303.79,1.4
1735,0.59372,0.57600,0.94066,1.31789,1058.73,0.43
1736,0.22918,0.46271,0.09276,2.43538,1311.34,7.1
1737,0.30146,0.71449,0.54159,1.83682,627.993,0.72
1738,0.66568,0.32512,0.42486,2.90698,914.503,0.26
1739,0.73521,0.66327,0.13706,2.54823,729.396,0.7
1740,0.38710,0.20622,0.77448,1.69649,1345.02,1.5
1741,0.16053,0.52625,0.35047,2.04303,1260.51,7.2
1742,0.50837,0.34313,0.73905,1.20737,1311.24,0.95
1743,0.49773,0.54131,0.12405,2.75999,1234.59,8.7
1744,0.17055,0.36241,0.97196,1.98675,1341.46,1.3
1745,0.39745,0.67836,0.39296,2.27279,808.429,0.26
1746,0.72432,0.22553,0.50969,1.48340,603.488,16.2546
1747,0.63922,0.69520,0.80587,1.12389,677.193,0.55
1748,0.32846,0.31007,0.16845,2.13139,1344.62,24.2625
1749,0.25652,0.55668,0.70731,1.59736,1212.19,0.26
1750,0.56700,0.44762,0.31872,2.65225,1285.35,0.79
1751,0.52990,0.63789,0.67600,2.12241,969.358,0.57
1752,0.29662,0.26570,0.29896,1.12993,1338.1,0.7
1753,0.37465,0.50007,0.82241,2.59396,1328.73,6.5
1754,0.60762,0.40396,0.20420,1.64881,1216.27,0.34
1755,0.69132,0.58553,0.49935,1.75951,819.457,0.4
1756,0.43696,0.41960,0.59700,2.98625,1341.25,34.2661
1757,0.21379,0.72214,0.03329,1.27033,590.336,0.99
1758,0.46788,0.28229,0.86977,2.48098,1337.64,1.8
1759,0.45890,0.61041,0.54923,2.67979,1088.53,0.57
1760,0.22341,0.42829,0.41719,1.56279,1329.75,1.1
1761,0.44536,0.74891,0.94833,2.16159,552.155,0.64
1762,0.68112,0.29071,0.08511,1.09094,1076,0.69
1763,0.61680,0.62892,0.37345,1.45018,891.771,0.58
1764,0.36493,0.24056,0.71610,2.30144,1348.69,0.7
1765,0.28803,0.49191,0.16002,1.95465,1298.01,7.1
1766,0.54021,0.37748,0.75150,2.79080,1295.93,1.5
1767,0.57540,0.70283,0.24326,2.45262,721.761,0.34
1768,0.24631,0.33601,0.84616,1.30388,1340.17,24.061
1769,0.31948,0.56619,0.27485,2.95517,1234.26,19
1770,0.64884,0.47329,0.63658,1.79126,983.06,0.74
1771,0.71572,0.51509,0.92402,1.68321,684.228,0.45
1772,0.40775,0.35453,0.04161,2.56621,1348.95,1.6
1773,0.17973,0.65294,0.58809,1.16303,842.669,0.54
1774,0.48801,0.21631,0.44450,2.09244,1318.99,1.3
1775,0.51692,0.67229,0.81477,1.87575,833.538,0.33
1776,0.15019,0.23130,0.21187,2.86774,1339.75,1.6
1777,0.37796,0.53447,0.66833,1.40397,1256.28,2.3
1778,0.74497,0.36955,0.30660,2.34960,602.752,1.3
1779,0.65724,0.55120,0.01031,2.23841,1205.14,1.7
1780,0.31163,0.45394,0.89272,1.01217,1320.53,1.3
1781,0.23821,0.68781,0.47640,2.72784,773.671,0.2
1782,0.58413,0.31662,0.61999,1.51670,1189.65,0.44
1783,0.55026,0.50689,0.38532,1.24184,1245.33,1.3
1784,0.27742,0.39683,0.51737,2.01557,1340.41,1.5
1785,0.35399,0.64395,0.11638,1.72928,876.222,0.35
1786,0.62711,0.25995,0.97960,2.51818,990.098,0.87
1787,0.70816,0.72955,0.68433,2.87818,633.59,0.46
1788,0.41894,0.27572,0.34167,1.87020,1344.92,0.96
1789,0.19666,0.59103,0.78291,2.40447,1209.52,1.6
1790,0.48620,0.41327,0.19143,1.35007,1323.4,1.1
1791,0.48745,0.59266,0.41891,2.79650,1149.39,0.93
1792,0.19544,0.41382,0.54719,1.96074,1336.85,1.9
1793,0.41767,0.73007,0.08298,2.29975,594.212,0.63
1794,0.70940,0.27731,0.95008,1.44790,642.157,0.5
1795,0.62604,0.64339,0.71815,1.08934,831.884,0.86
1796,0.35510,0.25833,0.37173,2.15935,1346.83,1.6
